date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,value
10,3.09376636,2.76394601,2.72962353,2.68810948,2.27025208,2.15539414,2.36529785,1.7191054,1.74411186,1.75467404,1.57288808,1.45405312,1.03424043,1.32677376,1.19213817,1.02209508,0.818415947,0.241750737,0.445083872,0.003707773,0.198500775,0.372205702,0,0,0.04639878,0,0,0,0,0.079749402,0,0,0.125741545,0,0.108806627,0.156592285,0.104358963,0,0.163143489,0.484754667,0.067821901,0.215442241,0.404036598,0.341585229,0.287938353,0.165590334,0.161218164,0.197720866,0.29187499,0.083276282,0.448245343,0.364724535,0.233545579,0.070386729,0,0.40963575,0,0.016867129,0.105380716,0,0,0,0.169960074,0.034549683,0,0,0.140898062,0,0,0,0,0,0.181318544,0,0,0,0,0,0.222139143,0.165482328,0.129879809,0.221794732,0.031378905,0,0.061189315,0.227799917,0,0.140001933,0.3600477,0,0.135346721,0.145430346,0,0.07378876,0.286964654,0.276649042,0.04558818,0,0.307171437,0,0.232152915,0,0.074592094,0,0.173773039,0,0,0,0,0,0,0.022910159,0,0,0.246782414,0.15770298,0.236415937,0,0,0.02936794,0.091348342,0,0.266525868,0,0,0,0,0.007642569,0.232486789,0.245542786,0,0,0,0.201812838,0,0.289580273,0,0,0.07791346,0.145302102,0.140398406,0,0.20049265,0,0,0.055057697,0.133011886,0,0,0.104733096,0.2692372,0.072937136,0.147714736,0.146240329,0.351933651,0,0.183548603,0.194973014,0,0,0,0.218927461,0.31154326,0.253583023,0.108583634,0.512117438,0.168944041,0.021084106,0.113475675,0.424559942,0.314474253,0.637141304,0.295701991,0.876533347,0.873621063,0.925760406,1.04020027,0.746522497,0.939437433,0.984667198,1.13466576,1.22428629,1.379164,1.98116469,2.18675787,2.1586809,2.17274303,1.99811152,2.67329028,2.24200302,2.41456296,2.8032003,2.74631904,2.81351365,3.06252215,3.12323881,2.96207069,3.33484906,2.78891591,3.05277492,2.94141576,3.0240163,3.0891794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428
11,0.397313738,0.407529838,0.41181822,0.409107164,0.398656605,0.38012803,0.35362916,0.319729695,0.279446285,0.234196967,0.185727399,0.136013172,0.087144221,0.041198674,0.000114365,0,0,0,0,0,0,0,0,0,0.002922257,0.027007222,0.048399535,0.065431471,0.076840776,0.08187562,0.080367694,0.072767508,0.06013824,0.044107104,0.0267759,0.010595116,0,0,0,0.009395008,0.036199321,0.076651895,0.130919423,0.198322596,0.277319426,0.365541456,0.459882836,0.556638951,0.651688165,0.740707403,0.819409902,0.883791779,0.930373039,0.95641856,0.960125286,0.940763448,0.898761959,0.835731117,0.754419231,0.658603522,0.552919508,0.442636769,0.333392289,0.230895342,0.140619886,0.067501553,0.01565649,0,0,0.011912763,0.062625109,0.136480101,0.229775146,0.337690915,0.454537248,0.574052998,0.689744378,0.795243901,0.884670568,0.95297149,0.996225818,1.01189362,0.998994991,0.958208447,0.891881581,0.803951981,0.699780975,0.585907662,0.469735018,0.359163699,0.26219211,0.18650333,0.139060359,0.12573092,0.150961624,0.217518861,0.326310328,0.476296991,0.664500513,0.886106265,1.13465702,1.40232771,1.68026753,1.95899202,2.22880546,2.48023239,2.70443656,2.89360681,3.04129091,3.14266145,3.19470164,3.19630305,3.14827198,3.05324602,2.91552685,2.74083965,2.53603298,2.3087357,2.06698962,1.81887684,1.57216104,1.33396026,1.11046675,0.90672638,0.726486457,0.572117025,0.444606328,0.343627261,0.267667794,0.214215167,0.179981059,0.161153215,0.153658129,0.15341941,0.156597406,0.159797331,0.160235564,0.155856686,0.145397032,0.128393945,0.105143152,0.076609758,0.044300893,0.010110072,0,0,0,0,0,0,0,0,0,0,0,0,0.023442763,0.052212245,0.077085095,0.096427854,0.10899778,0.114019589,0.111229987,0.100887716,0.083749161,0.061011812,0.034229968,0.005208822,0,0,0,0,0,0,0,0,0,0,0,0,0.029630871,0.063629341,0.096652689,0.127406314,0.154861416,0.178314828,0.197423543,0.212211875,0.223051136,0.230613633,0.235804591,0.239677134,0.24333664,0.247841529,0.254107777,0.26282421,0.274384869,0.28884356,0.305894176,0.324878534,0.344821592,0.364491924,0.382483564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428
12,6.53350657,3.47126119,3.19691281,3.09953003,1.91920448,0.47215437,0.41707233,0.14465468,0,0,0,0,0,0.48986666,0.80058979,0.40071704,1.18256798,1.71489466,1.71116146,1.24222191,1.17207207,0,0,0.483684,0.24431609,0.37245999,0.75430946,0.04447243,0,1.04861737,0,0.46516476,0,0,0.02742969,1.92650047,0,0,0.06203275,0.28229734,0,1.10170791,0,0.44152572,0,0.22421341,0.60272236,0,0,0.73648248,0,0,0.34506284,0.75641295,0.15890876,0,1.54876771,1.2544676,0.45742103,0.46071518,1.46707623,0,0,0.35377021,0.31415418,0,0.6116023,1.9708746,1.67103523,2.59391969,2.47161024,5.74641481,4.53245809,3.34361164,4.12697083,4.94978822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439
13,0.802677867,0.79377369,0.840080295,0.942328621,0.94686533,0.724076642,0.351702246,0.091240953,0.152581595,0.473308249,0.750579791,0.725274456,0.457776778,0.317549746,0.668935945,1.53087578,2.52924268,3.19666798,3.35124386,3.21069222,3.14566855,3.31061971,3.49683234,3.33518938,2.64877141,1.62783391,0.680746292,0.117050757,0,0,0.013494585,0,0,0.034517345,0.065035036,0.018131131,0,0,0,0.118682132,0.148856761,0.012796882,0,0,0,0.219976119,0.228819938,0,0,0,0.054974289,0.3998427,0.359264207,0,0,0,0.248879834,1.16592977,1.48663599,0.951758624,0.182228368,0.280143507,1.89427828,4.5280508,6.73604398,7.12938986,5.40798161,2.58366938,0.217995932,0,0,0.418784835,0.632104525,0.203410996,0,0,0,0.292223996,0.365681192,0.074669208,0,0,0,0.222184464,0.35555682,0.515914277,0.982336074,1.76110073,2.4080336,2.3245087,1.31773028,0,0,0,1.04605898,2.79913549,3.70165984,3.30357659,2.02117767,0.754998916,0.208311052,0.445030198,0.978032395,1.23542025,0.990848385,0.44554181,0,0,0,0.066288617,0.115437357,0.046416572,0,0,0,0.030819256,0.044243475,0.013687499,0,0,0,0.018108841,0.022834843,0.004776392,0,0,0,0.016933593,0.019731158,0.001608595,0,0,3.09E-16,0.025586712,0.026618418,0,0,0,0.006499656,0.047241635,0.042170197,0,0,0,0.024213857,0.094342548,0.071347983,0,0,0,0.078594561,0.22250633,0.144699601,0,0,0,0.443164476,1.44779299,2.17812469,2.16028153,1.37882545,0.308472686,0,0,0,0.274481644,0.331900421,0.066633419,0,0,0,0.188135994,0.202403872,0.015099944,0,0,0,0.157232675,0.14536639,0,0,0,0.021477406,0.136665679,0.106405813,0,0,0,0.033232726,0.108179595,0.066960947,0,0,0,0.016548009,0.006415634,0,0.069792757,0.382794418,0.793010424,1.00854083,0.803154106,0.245876561,0,0,0,0.344576095,0.668525709,0.606210338,0.291202418,0.023958253,0,0.092191046,0.13880282,0.023385165,0,0,0.111070163,0.467967294,0.726817624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456
14,16.4325044,0.558604997,0.34644029,0,0.289027524,0.403936464,1.05846724,0.141308183,1.16774656,0,0.209197388,0,0.510396934,0.236885227,0.029544391,0,0.812465944,9.30386953,1.04585894,0,2.16312152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431
15,0.186277653,0.524776902,0.004875834,0.073404871,0,0,0.158282899,0.399713344,0.208134195,0.015981485,0,0.027804101,0.301144465,0,0.199167409,0.197084245,0.207442308,0,0.361158813,0.293284022,0.121296885,0,0.004503779,0,0,0,0.171826828,0.153312629,0.021268151,0.458095452,0,0.140570633,0.480214708,0.447497892,0.003836941,0.219326874,0,0,0.127973234,0.427500752,0.105830791,0.06637794,0.404307283,0.132968389,0.327708507,0,0,0.4501589,0.726738635,0.157215924,0.566093516,0.585894501,0.683143888,0.481009323,0.967046558,1.03105087,0.905080574,0.941405108,0.751785484,1.00974389,1.03993774,1.12677047,0.895149102,0.79476049,1.12009855,0.949265409,0.59032322,0.744541539,0.893475218,1.03369552,0.466652737,0.880673114,0.401940572,0.473664717,0.543166663,0.998636003,0.981537144,1.27881568,1.01456357,1.06635422,1.40882897,1.51108524,1.30375498,1.60047593,1.5558919,2.26324082,1.82635381,2.672863,2.63538431,2.55336285,3.2209835,3.1793768,3.11047054,3.64534784,3.26406881,3.36432023,3.36516829,3.43156889,3.49725088,3.48042268,3.37018408,3.50529743,3.67833338,3.45921191,3.82866304,3.1967227,3.34796396,3.05941927,2.86187764,2.53550877,2.96124334,2.64528206,2.39226939,1.90136278,2.27234825,2.20561584,1.69994787,2.03149019,1.90634979,1.30554023,1.1423345,1.54154757,1.03931605,1.27940555,0.802174467,0.780253715,0.703071631,0.891706088,0.949508858,0.674827071,0.969933951,0.918176133,0.378368493,0.526591571,0.21830613,0.158504302,0.125370458,0.216914372,0.087937271,0.020540789,0.386900229,0.006124759,0.053564684,0,0,0,0.386089798,0.165936817,0.27518304,0.1454557,0.037756345,0.156118844,0.117822597,0.692639743,0.429624241,0.536052602,0.198465937,0.283193448,0.67321068,0.341262459,0.659951651,0.609105093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433
16,0.36399282,0,0,0,0,0.25873392,1.38249496,0.95016806,1.56640697,1.09538708,0.58985224,0.19992115,0,0,0,0.35638169,2.24675053,3.72120714,5.19024486,6.3703539,5.67271223,5.37278856,3.64123401,1.95587243,0.87069225,0,0,0,0,0,0.08027092,0.2366419,0.77921161,0.84519295,0,0.04026115,0,0.35295014,0.50568637,0.4427107,0.14523027,0.30106776,0.50281735,0.61152038,0.1563334,0,0.50209908,0,0.0271413,0,0,0.10815048,0,0,0,0.73427237,0.44295343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453
17,0.284348732,0.420481097,0.510378833,0.541685921,0.511191931,0.425467976,0.300078823,0.15744962,0.02365929,0,0,0,0.012358289,0.181894867,0.400303436,0.64051757,0.870036797,1.05526395,1.16621438,1.18095427,1.08913757,0.894111128,0.6132326,0.276276425,0,0,0,0,0,0,0,0,0.137754307,0.504944551,0.819781111,1.03268503,1.10526347,1.01626637,0.765701535,0.376494812,0,0,0,0,0,0,0,0,0.474192393,1.63394994,2.93569195,4.28344768,5.57166576,6.69557258,7.561659,8.09713976,8.25733769,8.03017429,7.43727357,6.53156863,5.39169464,4.11381169,2.80178374,1.55681271,0.467670747,0,0,0,0,0,0,0,0.040582782,0.471333064,0.815404372,1.03936511,1.13006956,1.09441288,0.956608683,0.753459101,0.528315805,0.324564161,0.179487481,0.119284433,0.155834003,0.28555435,0.490418226,0.740905462,1.00042851,1.23059052,1.39654758,1.47175658,1.44149325,1.30470589,1.07400276,0.773823427,0.43708359,0.100776802,0,0,0,0,0,0,0,0,0.207591905,0.394359931,0.524974577,0.584936616,0.570189113,0.487170257,0.351439493,0.18511062,0.013482131,0,0,0,0,0,0,0,0.127115491,0.250124923,0.340360998,0.385556543,0.380943279,0.3298682,0.243191203,0.137562703,0.032840665,0,0,0,0,0.069900083,0.213202806,0.375456487,0.534803049,0.668825389,0.757778175,0.787487241,0.751497586,0.65215346,0.500443225,0.314615966,0.117751657,0,0,0,0,0,0,0,0.121545169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478
18,0.651904556,0,0,0.147108858,0,0,0.110664896,0.010858072,0,0.072971419,0.056998169,0,0.027558288,0.090178406,0,0,0.104601487,0,0,0.094966478,0,0,0.042643012,0,0.357017295,1.40026334,1.89526211,1.29739071,0.571773238,0.167590746,0,0,0.092013002,0,0,0.081595474,0.001966168,0,0.056954823,0.035644385,0,0.023393736,0.054617644,0,0,0.046825449,0,0,0.125482638,0.96335365,2.82220707,3.93247149,2.73475871,0.847269181,0.170877536,0.123271871,0,0.007642691,0.052076636,0,0,0.020155182,0.003517942,0.031040563,0,0.008491363,0.297026185,0,0,3.02424272,5.56021819,2.13282148,0,0.174541399,1.38920899,0,0,1.33963985,0,0,1.55069347,0.291390319,0,2.89998617,11.4756238,9.56941704,2.24610601,0.197026603,1.52534656,3.33320794,6.44577748,6.35172083,1.46607601,0,1.37867357,1.45492511,0,0.103346634,0.829778992,0.427061212,0.858546787,1.3542142,0.497739316,0,0.065018509,0.003081966,0.157237303,0.115991542,0,1.45119324,4.39382469,4.151172,1.87862108,1.83874308,2.3432187,0.841062828,0,0.288655364,0.055108033,0,0.192996419,0.181260288,0,0.055630055,0.257860335,0,0,0.287031747,0,0,0.240748829,0,0.536510135,2.7468783,3.57024104,1.58580636,0,0.268305362,1.38591797,1.50324979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47
19,0.584556318,1.73942572,2.64247441,2.70679995,1.91140822,0.794076892,0.013973391,0,0.106347314,0.291822103,0.173862535,0,0,0.038331562,0.290500289,0.285772963,0.025230548,0,0,0.266851215,0.444087852,0.294092113,0.022437672,0,0.113221775,0.225825294,0.086246014,0,0,0.248752301,0.518732975,0.412965121,0.125439298,0.162497297,0.682028802,1.19393671,1.08792018,0.407656274,0,0.028748671,0.501746232,0.456527373,0,0,1.58725173,5.18847619,8.38107667,8.71503041,5.70729194,1.41267316,0,0,0,0.956225386,0.579771209,0,0,0,0.462704732,0.462581086,0.011482811,0,0.066693806,0.466328025,0.442764525,0,0,0,0.155150719,0.318965516,0.074825902,0,0,0.074600753,0.323482686,0.185318992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467
20,0.182965667,0,0.537120357,0,0.60051847,0,0,0,0,0.159262166,0,0.29020952,0,0.650592372,0,0,0,0.241540657,0.615487581,0,0.325488196,0.160347355,0.12175182,0,0,0,0,0.476886367,0,0,0,0,0.574112935,0.06325233,0.414381863,0.335706035,0.397680188,0,0.420229217,0,0,0.50975704,0.270776348,0.916934755,0.613197447,0.843884303,0.051205744,0,0.555953975,0.207457442,0.646950857,1.73421736,3.23751917,4.29012821,5.06190813,6.72730364,6.07037236,6.89670372,6.11763314,4.295196,3.52635883,2.66637236,1.2640109,0,0,0,0,0,0,0.403555879,0.929666916,0.773595351,0,0.048605647,0.235345263,0,0,0,0.328975445,0.221180666,0.787141523,0.014746827,0.359601183,0.122307683,0,0,0,0.354976251,0.045987835,0,0.525814269,0.679538881,0,0.142522623,0.309818546,0.370235282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462
21,0.094856063,0.237156023,0,0.616113425,0.100129876,0.031601459,0,0,0,0,0.245391859,0.584970328,0.404650799,1.03461275,0.511871834,0.377306348,0.342089791,0.361488295,0.628901244,0.126897599,0,0.037500687,0.340354809,0,0,0.315305679,0,0,0,0,0,0,0.378008092,0,0.263380997,0,0,0,0.516342426,0.583182523,0.238428988,0,0.188369461,0,0,0,0.081283397,0.392912764,0.195962447,0.287160819,0.508726507,0.186291562,0.068200001,0,0,0,0.199176426,1.19149917,2.61979054,3.99734282,4.92538126,5.85235883,4.80367084,4.20381587,2.20406427,0.423317808,0,0,0,0,0,0.240058584,0.117651457,0.994870815,0.817620269,0,0.05140825,0,0,0,0.665633399,0.557698533,0.250665294,0.157390398,0.187425198,0.152216529,0,0,0.301546144,0,0.384296053,0.511900216,0.012948107,0.226383091,0,0,0,0,0,0,0.471687605,0.12493882,0.047100619,0.422311625,0.785601201,0.953417149,0.587320188,0.261459454,0.179065042,0.882658476,0.730465074,0.998766623,0.442707659,0.393580378,0.839849751,0.65955425,0,0.293997417,0.069343896,0.476356232,0,0.009924465,0.681165332,0.086966695,0,0,0,0,0.246543471,0.337975061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446
22,0.653755864,0.570321872,0.319801095,0.039646049,0,0,0.251764814,0.587928051,0.817763081,0.840825585,0.671458263,0.419954035,0.220151578,0.150616813,0.1981051,0.283365232,0.329130262,0.323659636,0.33673107,0.475893503,0.809485194,1.30517812,1.82477647,2.18257154,2.23617657,1.95875937,1.45194707,0.892938024,0.446805626,0.193396212,0.10727952,0.096411124,0.070865254,0,0,0,0,0.030183215,0.132713552,0.153910732,0.071183524,0,0,0,0,0.109110115,0.198477789,0.155432326,0.011759795,0,0,0.236012323,0.709057974,1.17295067,1.41663224,1.34118917,1.05244304,0.846595793,1.07849637,1.96880693,3.44873276,5.13252264,6.44873302,6.87981075,6.19872765,4.5853823,2.5604676,0.763988774,0,0,0,0.491421116,0.8778396,0.834128944,0.43940674,0,0,0,0.054741669,0.375837903,0.513808593,0.421672115,0.241076862,0.211552993,0.512082315,1.13232131,1.85410206,2.35857815,2.39920138,1.94032131,1.17993517,0.44235298,0.002704236,0,0.135630147,0.323371356,0.304718745,0.050520167,0,0,0,0.032205304,0.425859582,0.57108996,0.337142762,0,0,0,0,0.886752302,1.87486747,2.41332479,2.24176391,1.47082605,0.551067921,0.050374958,0.352982092,1.44176418,2.8852089,4.04194791,4.3782375,3.73232253,2.38819584,0.92382566,0,0,0.103776732,0.801314073,1.29705517,1.29689211,0.814287771,0.123885244,0,0,0,0.040038249,0.350775808,0.401852634,0.201288698,0,0,0,0,0.114954378,0.233355592,0.204084452,0.092412889,0.024918849,0.097157655,0.303750765,0.536834719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459
23,0.452623503,1.46044204,0.208885853,1.01921646,0.508739751,0,0.303891074,0,0,0,0,0.942283289,3.13689825,4.0105121,6.83807702,8.51492154,9.1127262,8.63983704,7.56642306,7.35394812,5.73877232,3.17515399,1.87683845,0.575489694,0,0,0.142510933,0.472821819,0,1.04261564,0,0.222094436,0.229806945,0.051570982,1.04428166,1.44327043,2.5814675,2.52522581,1.9126489,2.51473204,2.421341,1.85602811,1.52107093,0.414459366,0.070877119,0.002700464,0,0.026433118,0.620437329,0.869389436,0.0403824,1.01862559,0,0.026639273,0.6283233,0.467829364,0,0.011357225,0,0,0.647078228,0,0.818453382,0,0.152222615,0.635114769,0,0,0,0,0.084667803,0.241586257,0,0.477396338,0.977221461,0,0,0,0,0.171132065,0,0,0.165552443,1.06318536,0.767227844,1.11843219,1.35906627,0.54636107,0.466470377,0,0,0,0,0,0,1.02869703,1.65931258,2.14160632,1.20302299,0.852240276,1.24048924,0.034910354,0.361058819,0,0,0.381187496,0.312159672,0.314036196,0.777929489,0,0,0.307153607,0.921857861,0.33137156,0.041358637,0,0,0,0.074449746,0.906759363,0.71953315,0.789677459,0.706409485,0.775761826,0,0,0,0.42077712,0,0,0.772258117,0,0.226808477,0.540624341,0,0,0,0.754807929,0.209887209,0,0.737715021,0.376503196,1.2943429,0.303808425,0,0.112753874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482
