交易日期,变量1,变量2,变量3,变量4,变量5
2015/6/1,4828.738,4910.527,4909.978,4947.102,5023.096
2015/6/2,4910.527,4909.978,4947.102,5023.096,5131.881
2015/6/3,4909.978,4947.102,5023.096,5131.881,5113.534
2015/6/4,4947.102,5023.096,5131.881,5113.534,5106.036
2015/6/5,5023.096,5131.881,5113.534,5106.036,5121.593
2015/6/8,5131.881,5113.534,5106.036,5121.593,5166.35
2015/6/9,5113.534,5106.036,5121.593,5166.35,5062.993
2015/6/10,5106.036,5121.593,5166.35,5062.993,4887.432
2015/6/11,5121.593,5166.35,5062.993,4887.432,4967.898
2015/6/12,5166.35,5062.993,4887.432,4967.898,4785.356
2015/6/15,5062.993,4887.432,4967.898,4785.356,4478.364
2015/6/16,4887.432,4967.898,4785.356,4478.364,4576.492
2015/6/17,4967.898,4785.356,4478.364,4576.492,4690.15
2015/6/18,4785.356,4478.364,4576.492,4690.15,4527.779
2015/6/19,4478.364,4576.492,4690.15,4527.779,4192.873
2015/6/23,4576.492,4690.15,4527.779,4192.873,4053.03
2015/6/24,4690.15,4527.779,4192.873,4053.03,4277.222
2015/6/25,4527.779,4192.873,4053.03,4277.222,4053.7
2015/6/26,4192.873,4053.03,4277.222,4053.7,3912.767
2015/6/29,4053.03,4277.222,4053.7,3912.767,3686.915
2015/6/30,4277.222,4053.7,3912.767,3686.915,3775.912
2015/7/1,4053.7,3912.767,3686.915,3775.912,3727.125
2015/7/2,3912.767,3686.915,3775.912,3727.125,3507.192
2015/7/3,3686.915,3775.912,3727.125,3507.192,3709.33
2015/7/6,3775.912,3727.125,3507.192,3709.33,3877.803
2015/7/7,3727.125,3507.192,3709.33,3877.803,3970.388
2015/7/8,3507.192,3709.33,3877.803,3970.388,3924.487
2015/7/9,3709.33,3877.803,3970.388,3924.487,3805.703
2015/7/10,3877.803,3970.388,3924.487,3805.703,3823.176
2015/7/13,3970.388,3924.487,3805.703,3823.176,3957.352
2015/7/14,3924.487,3805.703,3823.176,3957.352,3992.11
2015/7/15,3805.703,3823.176,3957.352,3992.11,4017.675
2015/7/16,3823.176,3957.352,3992.11,4017.675,4026.045
2015/7/17,3957.352,3992.11,4017.675,4026.045,4123.923
2015/7/20,3992.11,4017.675,4026.045,4123.923,4070.908
2015/7/21,4017.675,4026.045,4123.923,4070.908,3725.558
2015/7/22,4026.045,4123.923,4070.908,3725.558,3663.002
2015/7/23,4123.923,4070.908,3725.558,3663.002,3789.168
2015/7/24,4070.908,3725.558,3663.002,3789.168,3705.766
2015/7/27,3725.558,3663.002,3789.168,3705.766,3663.726
2015/7/28,3663.002,3789.168,3705.766,3663.726,3622.905
2015/7/29,3789.168,3705.766,3663.726,3622.905,3756.545
2015/7/30,3705.766,3663.726,3622.905,3756.545,3694.573
2015/7/31,3663.726,3622.905,3756.545,3694.573,3661.539
2015/8/3,3622.905,3756.545,3694.573,3661.539,3744.205
2015/8/4,3756.545,3694.573,3661.539,3744.205,3928.415
2015/8/5,3694.573,3661.539,3744.205,3928.415,3927.908
2015/8/6,3661.539,3744.205,3928.415,3927.908,3886.32
2015/8/7,3744.205,3928.415,3927.908,3886.32,3954.556
2015/8/10,3928.415,3927.908,3886.32,3954.556,3965.335
2015/8/11,3927.908,3886.32,3954.556,3965.335,3993.668
2015/8/12,3886.32,3954.556,3965.335,3993.668,3748.164
2015/8/13,3954.556,3965.335,3993.668,3748.164,3794.109
2015/8/14,3965.335,3993.668,3748.164,3794.109,3664.291
2015/8/17,3993.668,3748.164,3794.109,3664.291,3507.744
2015/8/18,3748.164,3794.109,3664.291,3507.744,3209.905
2015/8/19,3794.109,3664.291,3507.744,3209.905,2964.967
2015/8/20,3664.291,3507.744,3209.905,2964.967,2927.288
2015/8/21,3507.744,3209.905,2964.967,2927.288,3083.591
2015/8/24,3209.905,2964.967,2927.288,3083.591,3232.35
2015/8/25,2964.967,2927.288,3083.591,3232.35,3205.986
2015/8/26,2927.288,3083.591,3232.35,3205.986,3166.624
2015/8/27,3083.591,3232.35,3205.986,3166.624,3160.167
2015/8/28,3232.35,3205.986,3166.624,3160.167,3080.42
2015/8/31,3205.986,3166.624,3160.167,3080.42,3170.452
2015/9/1,3166.624,3160.167,3080.42,3170.452,3243.089
2015/9/2,3160.167,3080.42,3170.452,3243.089,3197.893
2015/9/7,3080.42,3170.452,3243.089,3197.893,3200.234
2015/9/8,3170.452,3243.089,3197.893,3200.234,3114.798
2015/9/9,3243.089,3197.893,3200.234,3114.798,3005.172
2015/9/10,3197.893,3200.234,3114.798,3005.172,3152.263
2015/9/11,3200.234,3114.798,3005.172,3152.263,3086.061
2015/9/14,3114.798,3005.172,3152.263,3086.061,3097.917
2015/9/15,3005.172,3152.263,3086.061,3097.917,3156.54
2015/9/16,3152.263,3086.061,3097.917,3156.54,3185.619
2015/9/17,3086.061,3097.917,3156.54,3185.619,3115.888
2015/9/18,3097.917,3156.54,3185.619,3115.888,3142.687
2015/9/21,3156.54,3185.619,3115.888,3142.687,3092.347
2015/9/22,3185.619,3115.888,3142.687,3092.347,3100.756
2015/9/23,3115.888,3142.687,3092.347,3100.756,3038.137
2015/9/24,3142.687,3092.347,3100.756,3038.137,3052.781
2015/9/25,3092.347,3100.756,3038.137,3052.781,3143.357
2015/9/28,3100.756,3038.137,3052.781,3143.357,3183.152
2015/9/29,3038.137,3052.781,3143.357,3183.152,3287.662
2015/9/30,3052.781,3143.357,3183.152,3287.662,3293.23
2015/10/8,3143.357,3183.152,3287.662,3293.23,3262.441
2015/10/9,3183.152,3287.662,3293.23,3262.441,3338.073
2015/10/12,3287.662,3293.23,3262.441,3338.073,3391.352
2015/10/13,3293.23,3262.441,3338.073,3391.352,3386.7
2015/10/14,3262.441,3338.073,3391.352,3386.7,3425.33
2015/10/15,3338.073,3391.352,3386.7,3425.33,3320.676
2015/10/16,3391.352,3386.7,3425.33,3320.676,3368.739
2015/10/19,3386.7,3425.33,3320.676,3368.739,3412.434
2015/10/20,3425.33,3320.676,3368.739,3412.434,3429.581
2015/10/21,3320.676,3368.739,3412.434,3429.581,3434.336
2015/10/22,3368.739,3412.434,3429.581,3434.336,3375.196
2015/10/23,3412.434,3429.581,3434.336,3375.196,3387.315
2015/10/26,3429.581,3434.336,3375.196,3387.315,3382.561
2015/10/27,3434.336,3375.196,3387.315,3382.561,3325.085
2015/10/28,3375.196,3387.315,3382.561,3325.085,3316.695
2015/10/29,3387.315,3382.561,3325.085,3316.695,3459.64
2015/10/30,3382.561,3325.085,3316.695,3459.64,3522.819
2015/11/2,3325.085,3316.695,3459.64,3522.819,3590.032
2015/11/3,3316.695,3459.64,3522.819,3590.032,3646.881
2015/11/4,3459.64,3522.819,3590.032,3646.881,3640.485
2015/11/5,3522.819,3590.032,3646.881,3640.485,3650.249
2015/11/6,3590.032,3646.881,3640.485,3650.249,3632.902
2015/11/9,3646.881,3640.485,3650.249,3632.902,3580.839
2015/11/10,3640.485,3650.249,3632.902,3580.839,3606.957
2015/11/11,3650.249,3632.902,3580.839,3606.957,3604.795
2015/11/12,3632.902,3580.839,3606.957,3604.795,3568.468
2015/11/13,3580.839,3606.957,3604.795,3568.468,3617.062
2015/11/16,3606.957,3604.795,3568.468,3617.062,3630.5
2015/11/17,3604.795,3568.468,3617.062,3630.5,3610.315
2015/11/18,3568.468,3617.062,3630.5,3610.315,3616.113
2015/11/19,3617.062,3630.5,3610.315,3616.113,3647.93
2015/11/20,3630.5,3610.315,3616.113,3647.93,3635.552
2015/11/23,3610.315,3616.113,3647.93,3635.552,3436.303
2015/11/24,3616.113,3647.93,3635.552,3436.303,3445.405
2015/11/25,3647.93,3635.552,3436.303,3445.405,3456.309
2015/11/26,3635.552,3436.303,3445.405,3456.309,3536.905
2015/11/27,3436.303,3445.405,3456.309,3536.905,3584.824
2015/11/30,3445.405,3456.309,3536.905,3584.824,3524.992
2015/12/1,3456.309,3536.905,3584.824,3524.992,3536.927
2015/12/2,3536.905,3584.824,3524.992,3536.927,3470.07
2015/12/3,3584.824,3524.992,3536.927,3470.07,3472.439
2015/12/4,3524.992,3536.927,3470.07,3472.439,3455.495
2015/12/7,3536.927,3470.07,3472.439,3455.495,3434.581
2015/12/8,3470.07,3472.439,3455.495,3434.581,3520.668
2015/12/9,3472.439,3455.495,3434.581,3520.668,3510.354
2015/12/10,3455.495,3434.581,3520.668,3510.354,3516.187
2015/12/11,3434.581,3520.668,3510.354,3516.187,3579.999
2015/12/14,3520.668,3510.354,3516.187,3579.999,3578.964
2015/12/15,3510.354,3516.187,3579.999,3578.964,3642.472
2015/12/16,3516.187,3579.999,3578.964,3642.472,3651.767
2015/12/17,3579.999,3578.964,3642.472,3651.767,3636.089
2015/12/18,3578.964,3642.472,3651.767,3636.089,3612.485
2015/12/21,3642.472,3651.767,3636.089,3612.485,3627.914
2015/12/22,3651.767,3636.089,3612.485,3627.914,3533.779
2015/12/23,3636.089,3612.485,3627.914,3533.779,3563.736
2015/12/24,3612.485,3627.914,3533.779,3563.736,3572.876
2015/12/25,3627.914,3533.779,3563.736,3572.876,3539.182
2015/12/28,3533.779,3563.736,3572.876,3539.182,3296.258
2015/12/29,3563.736,3572.876,3539.182,3296.258,3287.711
2015/12/30,3572.876,3539.182,3296.258,3287.711,3361.84
2015/12/31,3539.182,3296.258,3287.711,3361.84,3125.002
2016/1/4,3296.258,3287.711,3361.84,3125.002,3186.412
2016/1/5,3287.711,3361.84,3125.002,3186.412,3016.704
2016/1/6,3361.84,3125.002,3186.412,3016.704,3022.861
2016/1/7,3125.002,3186.412,3016.704,3022.861,2949.597
2016/1/8,3186.412,3016.704,3022.861,2949.597,3007.649
2016/1/11,3016.704,3022.861,2949.597,3007.649,2900.97
2016/1/12,3022.861,2949.597,3007.649,2900.97,2913.837
2016/1/13,2949.597,3007.649,2900.97,2913.837,3007.739
2016/1/14,3007.649,2900.97,2913.837,3007.739,2976.694
2016/1/15,2900.97,2913.837,3007.739,2976.694,2880.482
2016/1/18,2913.837,3007.739,2976.694,2880.482,2916.562
2016/1/19,3007.739,2976.694,2880.482,2916.562,2938.515
2016/1/20,2976.694,2880.482,2916.562,2938.515,2749.785
2016/1/21,2880.482,2916.562,2938.515,2749.785,2735.558
2016/1/22,2916.562,2938.515,2749.785,2735.558,2655.661
2016/1/25,2938.515,2749.785,2735.558,2655.661,2737.6
2016/1/26,2749.785,2735.558,2655.661,2737.6,2688.854
2016/1/27,2735.558,2655.661,2737.6,2688.854,2749.57
2016/1/28,2655.661,2737.6,2688.854,2749.57,2739.247
2016/1/29,2737.6,2688.854,2749.57,2739.247,2781.023
2016/2/1,2688.854,2749.57,2739.247,2781.023,2763.492
2016/2/2,2749.57,2739.247,2781.023,2763.492,2746.196
2016/2/3,2739.247,2781.023,2763.492,2746.196,2836.571
2016/2/4,2781.023,2763.492,2746.196,2836.571,2867.338
2016/2/5,2763.492,2746.196,2836.571,2867.338,2862.893
2016/2/15,2746.196,2836.571,2867.338,2862.893,2860.021
2016/2/16,2836.571,2867.338,2862.893,2860.021,2927.175
2016/2/17,2867.338,2862.893,2860.021,2927.175,2903.331
2016/2/18,2862.893,2860.021,2927.175,2903.331,2928.896
2016/2/19,2860.021,2927.175,2903.331,2928.896,2741.245
2016/2/22,2927.175,2903.331,2928.896,2741.245,2767.21
2016/2/23,2903.331,2928.896,2741.245,2767.21,2687.979
2016/2/24,2928.896,2741.245,2767.21,2687.979,2733.17
2016/2/25,2741.245,2767.21,2687.979,2733.17,2849.681
2016/2/26,2767.21,2687.979,2733.17,2849.681,2859.758
2016/2/29,2687.979,2733.17,2849.681,2859.758,2874.147
2016/3/1,2733.17,2849.681,2859.758,2874.147,2897.34
2016/3/2,2849.681,2859.758,2874.147,2897.34,2901.387
2016/3/3,2859.758,2874.147,2897.34,2901.387,2862.556
2016/3/4,2874.147,2897.34,2901.387,2862.556,2804.726
2016/3/7,2897.34,2901.387,2862.556,2804.726,2810.307
2016/3/8,2901.387,2862.556,2804.726,2810.307,2859.499
2016/3/9,2862.556,2804.726,2810.307,2859.499,2864.368
2016/3/10,2804.726,2810.307,2859.499,2864.368,2870.43
2016/3/11,2810.307,2859.499,2864.368,2870.43,2904.832
2016/3/14,2859.499,2864.368,2870.43,2904.832,2955.15
2016/3/15,2864.368,2870.43,2904.832,2955.15,3018.802
2016/3/16,2870.43,2904.832,2955.15,3018.802,2999.363
2016/3/17,2904.832,2955.15,3018.802,2999.363,3009.96
2016/3/18,2955.15,3018.802,2999.363,3009.96,2960.97
2016/3/21,3018.802,2999.363,3009.96,2960.97,2979.434
2016/3/22,2999.363,3009.96,2960.97,2979.434,2957.82
2016/3/23,3009.96,2960.97,2979.434,2957.82,2919.832
2016/3/24,2960.97,2979.434,2957.82,2919.832,3000.645
2016/3/25,2979.434,2957.82,2919.832,3000.645,3003.915
2016/3/28,2957.82,2919.832,3000.645,3003.915,3009.53
2016/3/29,2919.832,3000.645,3003.915,3009.53,3053.065
2016/3/30,3000.645,3003.915,3009.53,3053.065,3050.592
2016/3/31,3003.915,3009.53,3053.065,3050.592,3008.42
2016/4/1,3009.53,3053.065,3050.592,3008.42,2984.958
2016/4/5,3053.065,3050.592,3008.42,2984.958,3033.957
2016/4/6,3050.592,3008.42,2984.958,3033.957,3023.646
2016/4/7,3008.42,2984.958,3033.957,3023.646,3066.638
2016/4/8,2984.958,3033.957,3023.646,3066.638,3082.362
2016/4/11,3033.957,3023.646,3066.638,3082.362,3078.117
2016/4/12,3023.646,3066.638,3082.362,3078.117,3033.66
2016/4/13,3066.638,3082.362,3078.117,3033.66,3042.823
2016/4/14,3082.362,3078.117,3033.66,3042.823,2972.584
2016/4/15,3078.117,3033.66,3042.823,2972.584,2952.891
2016/4/18,3033.66,3042.823,2972.584,2952.891,2959.24
2016/4/19,3042.823,2972.584,2952.891,2959.24,2946.67
2016/4/20,2972.584,2952.891,2959.24,2946.67,2964.7
2016/4/21,2952.891,2959.24,2946.67,2964.7,2953.671
2016/4/22,2959.24,2946.67,2964.7,2953.671,2945.589
2016/4/25,2946.67,2964.7,2953.671,2945.589,2938.324
2016/4/26,2964.7,2953.671,2945.589,2938.324,2992.643
2016/4/27,2953.671,2945.589,2938.324,2992.643,2991.272
2016/4/28,2945.589,2938.324,2992.643,2991.272,2997.842
2016/4/29,2938.324,2992.643,2991.272,2997.842,2913.248
2016/5/3,2992.643,2991.272,2997.842,2913.248,2832.113
2016/5/4,2991.272,2997.842,2913.248,2832.113,2832.591
2016/5/5,2997.842,2913.248,2832.113,2832.591,2837.037
2016/5/6,2913.248,2832.113,2832.591,2837.037,2835.862
2016/5/9,2832.113,2832.591,2837.037,2835.862,2827.109
2016/5/10,2832.591,2837.037,2835.862,2827.109,2850.862
2016/5/11,2837.037,2835.862,2827.109,2850.862,2843.684
2016/5/12,2835.862,2827.109,2850.862,2843.684,2807.514
2016/5/13,2827.109,2850.862,2843.684,2807.514,2806.906
2016/5/16,2850.862,2843.684,2807.514,2806.906,2825.483
2016/5/17,2843.684,2807.514,2806.906,2825.483,2843.645
2016/5/18,2807.514,2806.906,2825.483,2843.645,2821.666
2016/5/19,2806.906,2825.483,2843.645,2821.666,2815.086
2016/5/20,2825.483,2843.645,2821.666,2815.086,2822.443
2016/5/23,2843.645,2821.666,2815.086,2822.443,2821.046
2016/5/24,2821.666,2815.086,2822.443,2821.046,2822.451
2016/5/25,2815.086,2822.443,2821.046,2822.451,2916.616
2016/5/26,2822.443,2821.046,2822.451,2916.616,2913.508
2016/5/27,2821.046,2822.451,2916.616,2913.508,2925.229
2016/5/30,2822.451,2916.616,2913.508,2925.229,2938.682
2016/5/31,2916.616,2913.508,2925.229,2938.682,2934.098
2016/6/1,2913.508,2925.229,2938.682,2934.098,2936.045
2016/6/2,2925.229,2938.682,2934.098,2936.045,2927.159
2016/6/3,2938.682,2934.098,2936.045,2927.159,2833.071
2016/6/6,2934.098,2936.045,2927.159,2833.071,2842.189
2016/6/7,2936.045,2927.159,2833.071,2842.189,2887.21
2016/6/8,2927.159,2833.071,2842.189,2887.21,2872.817
2016/6/13,2833.071,2842.189,2887.21,2872.817,2885.105
2016/6/14,2842.189,2887.21,2872.817,2885.105,2888.809
2016/6/15,2887.21,2872.817,2885.105,2888.809,2878.558
2016/6/16,2872.817,2885.105,2888.809,2878.558,2905.55
2016/6/17,2885.105,2888.809,2878.558,2905.55,2891.96
2016/6/20,2888.809,2878.558,2905.55,2891.96,2854.286
2016/6/21,2878.558,2905.55,2891.96,2854.286,2895.703
2016/6/22,2905.55,2891.96,2854.286,2895.703,2912.557
2016/6/23,2891.96,2854.286,2895.703,2912.557,2931.592
2016/6/24,2854.286,2895.703,2912.557,2931.592,2929.606
2016/6/27,2895.703,2912.557,2931.592,2929.606,2932.476
2016/6/28,2912.557,2931.592,2929.606,2932.476,2988.604
2016/6/29,2931.592,2929.606,2932.476,2988.604,3006.392
2016/6/30,2929.606,2932.476,2988.604,3006.392,3017.292
2016/7/1,2932.476,2988.604,3006.392,3017.292,3016.847
2016/7/4,2988.604,3006.392,3017.292,3016.847,2988.094
2016/7/5,3006.392,3017.292,3016.847,2988.094,2994.917
2016/7/6,3017.292,3016.847,2988.094,2994.917,3049.381
2016/7/7,3016.847,2988.094,2994.917,3049.381,3060.689
2016/7/8,2988.094,2994.917,3049.381,3060.689,3054.018
2016/7/11,2994.917,3049.381,3060.689,3054.018,3054.296
2016/7/12,3049.381,3060.689,3054.018,3054.296,3043.564
2016/7/13,3060.689,3054.018,3054.296,3043.564,3036.598
2016/7/14,3054.018,3054.296,3043.564,3036.598,3027.9
2016/7/15,3054.296,3043.564,3036.598,3027.9,3039.009
2016/7/18,3043.564,3036.598,3027.9,3039.009,3012.816
2016/7/19,3036.598,3027.9,3039.009,3012.816,3015.828
2016/7/20,3027.9,3039.009,3012.816,3015.828,3050.166
2016/7/21,3039.009,3012.816,3015.828,3050.166,2991.999
2016/7/22,3012.816,3015.828,3050.166,2991.999,2994.323
2016/7/25,3015.828,3050.166,2991.999,2994.323,2979.339
2016/7/26,3050.166,2991.999,2994.323,2979.339,2953.385
2016/7/27,2991.999,2994.323,2979.339,2953.385,2971.279
2016/7/28,2994.323,2979.339,2953.385,2971.279,2978.461
2016/7/29,2979.339,2953.385,2971.279,2978.461,2982.426
2016/8/1,2953.385,2971.279,2978.461,2982.426,2976.696
2016/8/2,2971.279,2978.461,2982.426,2976.696,3004.277
2016/8/3,2978.461,2982.426,2976.696,3004.277,3025.681
2016/8/4,2982.426,2976.696,3004.277,3025.681,3018.746
2016/8/5,2976.696,3004.277,3025.681,3018.746,3002.638
2016/8/8,3004.277,3025.681,3018.746,3002.638,3050.667
2016/8/9,3025.681,3018.746,3002.638,3050.667,3125.195
2016/8/10,3018.746,3002.638,3050.667,3125.195,3110.037
2016/8/11,3002.638,3050.667,3125.195,3110.037,3109.555
2016/8/12,3050.667,3125.195,3110.037,3109.555,3104.114
2016/8/15,3125.195,3110.037,3109.555,3104.114,3108.102
2016/8/16,3110.037,3109.555,3104.114,3108.102,3084.805
2016/8/17,3109.555,3104.114,3108.102,3084.805,3089.706
2016/8/18,3104.114,3108.102,3084.805,3089.706,3085.88
2016/8/19,3108.102,3084.805,3089.706,3085.88,3068.329
2016/8/22,3084.805,3089.706,3085.88,3068.329,3070.309
2016/8/23,3089.706,3085.88,3068.329,3070.309,3070.027
2016/8/24,3085.88,3068.329,3070.309,3070.027,3074.677
2016/8/25,3068.329,3070.309,3070.027,3074.677,3085.491
2016/8/26,3070.309,3070.027,3074.677,3085.491,3063.305
2016/8/29,3070.027,3074.677,3085.491,3063.305,3067.352
2016/8/30,3074.677,3085.491,3063.305,3067.352,3072.095
2016/8/31,3085.491,3063.305,3067.352,3072.095,3090.713
2016/9/1,3063.305,3067.352,3072.095,3090.713,3091.928
2016/9/2,3067.352,3072.095,3090.713,3091.928,3095.954
2016/9/5,3072.095,3090.713,3091.928,3095.954,3078.855
2016/9/6,3090.713,3091.928,3095.954,3078.855,3021.977
2016/9/7,3091.928,3095.954,3078.855,3021.977,3023.51
2016/9/8,3095.954,3078.855,3021.977,3023.51,3002.849
2016/9/9,3078.855,3021.977,3023.51,3002.849,3026.051
2016/9/12,3021.977,3023.51,3002.849,3026.051,3023
2016/9/13,3023.51,3002.849,3026.051,3023,3025.874
2016/9/14,3002.849,3026.051,3023,3025.874,3042.313
2016/9/19,3026.051,3023,3025.874,3042.313,3033.896
2016/9/20,3023,3025.874,3042.313,3033.896,2980.43
2016/9/21,3025.874,3042.313,3033.896,2980.43,2998.172
2016/9/22,3042.313,3033.896,2980.43,2998.172,2987.858
2016/9/23,3033.896,2980.43,2998.172,2987.858,2998.483
2016/9/26,2980.43,2998.172,2987.858,2998.483,3004.703
2016/9/27,2998.172,2987.858,2998.483,3004.703,3048.143
2016/9/28,2987.858,2998.483,3004.703,3048.143,3065.25
2016/9/29,2998.483,3004.703,3048.143,3065.25,3058.498
2016/9/30,3004.703,3048.143,3065.25,3058.498,3061.346
2016/10/10,3048.143,3065.25,3058.498,3061.346,3063.809
2016/10/11,3065.25,3058.498,3061.346,3063.809,3041.166
2016/10/12,3058.498,3061.346,3063.809,3041.166,3083.875
2016/10/13,3061.346,3063.809,3041.166,3083.875,3084.719
2016/10/14,3063.809,3041.166,3083.875,3084.719,3084.458
2016/10/17,3041.166,3083.875,3084.719,3084.458,3090.941
2016/10/18,3083.875,3084.719,3084.458,3090.941,3128.247
2016/10/19,3084.719,3084.458,3090.941,3128.247,3131.939
2016/10/20,3084.458,3090.941,3128.247,3131.939,3116.312
2016/10/21,3090.941,3128.247,3131.939,3116.312,3112.35
2016/10/24,3128.247,3131.939,3116.312,3112.35,3104.27
2016/10/25,3131.939,3116.312,3112.35,3104.27,3100.492
2016/10/26,3116.312,3112.35,3104.27,3100.492,3122.436
2016/10/27,3112.35,3104.27,3100.492,3122.436,3102.733
2016/10/28,3104.27,3100.492,3122.436,3102.733,3128.936
2016/10/31,3100.492,3122.436,3102.733,3128.936,3125.317
2016/11/1,3122.436,3102.733,3128.936,3125.317,3133.333
2016/11/2,3102.733,3128.936,3125.317,3133.333,3147.888
2016/11/3,3128.936,3125.317,3133.333,3147.888,3128.37
2016/11/4,3125.317,3133.333,3147.888,3128.37,3171.282
2016/11/7,3133.333,3147.888,3128.37,3171.282,3196.044
2016/11/8,3147.888,3128.37,3171.282,3196.044,3210.371
2016/11/9,3128.37,3171.282,3196.044,3210.371,3206.986
2016/11/10,3171.282,3196.044,3210.371,3206.986,3205.057
2016/11/11,3196.044,3210.371,3206.986,3205.057,3208.453
2016/11/14,3210.371,3206.986,3205.057,3208.453,3192.856
2016/11/15,3206.986,3205.057,3208.453,3192.856,3218.148
2016/11/16,3205.057,3208.453,3192.856,3218.148,3248.352
2016/11/17,3208.453,3192.856,3218.148,3248.352,3241.137
2016/11/18,3192.856,3218.148,3248.352,3241.137,3241.736
2016/11/21,3218.148,3248.352,3241.137,3241.736,3261.938
2016/11/22,3248.352,3241.137,3241.736,3261.938,3277
2016/11/23,3241.137,3241.736,3261.938,3277,3282.924
2016/11/24,3241.736,3261.938,3277,3282.924,3250.034
2016/11/25,3261.938,3277,3282.924,3250.034,3273.309
2016/11/28,3277,3282.924,3250.034,3273.309,3243.843
2016/11/29,3282.924,3250.034,3273.309,3243.843,3204.709
2016/11/30,3250.034,3273.309,3243.843,3204.709,3199.647
2016/12/1,3273.309,3243.843,3204.709,3199.647,3222.242
2016/12/2,3243.843,3204.709,3199.647,3222.242,3215.366
2016/12/5,3204.709,3199.647,3222.242,3215.366,3232.883
2016/12/6,3199.647,3222.242,3215.366,3232.883,3152.97
2016/12/7,3222.242,3215.366,3232.883,3152.97,3155.037
2016/12/8,3215.366,3232.883,3152.97,3155.037,3140.531
2016/12/9,3232.883,3152.97,3155.037,3140.531,3117.677
2016/12/12,3152.97,3155.037,3140.531,3117.677,3122.982
2016/12/13,3155.037,3140.531,3117.677,3122.982,3118.085
2016/12/14,3140.531,3117.677,3122.982,3118.085,3102.876
2016/12/15,3117.677,3122.982,3118.085,3102.876,3137.43
2016/12/16,3122.982,3118.085,3102.876,3137.43,3139.558
2016/12/19,3118.085,3102.876,3137.43,3139.558,3110.154
2016/12/20,3102.876,3137.43,3139.558,3110.154,3122.569
2016/12/21,3137.43,3139.558,3110.154,3122.569,3114.664
2016/12/22,3139.558,3110.154,3122.569,3114.664,3102.236
2016/12/23,3110.154,3122.569,3114.664,3102.236,3096.097
2016/12/26,3122.569,3114.664,3102.236,3096.097,3103.637
2016/12/27,3114.664,3102.236,3096.097,3103.637,3135.921
2016/12/28,3102.236,3096.097,3103.637,3135.921,3158.794
2016/12/29,3096.097,3103.637,3135.921,3158.794,3165.411
2016/12/30,3103.637,3135.921,3158.794,3165.411,3154.321
2017/1/3,3135.921,3158.794,3165.411,3154.321,3171.236
2017/1/4,3158.794,3165.411,3154.321,3171.236,3161.671
2017/1/5,3165.411,3154.321,3171.236,3161.671,3136.754
2017/1/6,3154.321,3171.236,3161.671,3136.754,3119.289
2017/1/9,3171.236,3161.671,3136.754,3119.289,3112.764
2017/1/10,3161.671,3136.754,3119.289,3112.764,3103.428
2017/1/11,3136.754,3119.289,3112.764,3103.428,3108.775
2017/1/12,3119.289,3112.764,3103.428,3108.775,3113.012
2017/1/13,3112.764,3103.428,3108.775,3113.012,3101.299
2017/1/16,3103.428,3108.775,3113.012,3101.299,3123.139
2017/1/17,3108.775,3113.012,3101.299,3123.139,3136.775
2017/1/18,3113.012,3101.299,3123.139,3136.775,3142.553
2017/1/19,3101.299,3123.139,3136.775,3142.553,3149.555
2017/1/20,3123.139,3136.775,3142.553,3149.555,3159.166
2017/1/23,3136.775,3142.553,3149.555,3159.166,3140.17
2017/1/24,3142.553,3149.555,3159.166,3140.17,3156.984
2017/1/25,3149.555,3159.166,3140.17,3156.984,3153.088
2017/1/26,3159.166,3140.17,3156.984,3153.088,3166.982
2017/2/3,3140.17,3156.984,3153.088,3166.982,3183.179
2017/2/6,3156.984,3153.088,3166.982,3183.179,3196.699
2017/2/7,3153.088,3166.982,3183.179,3196.699,3216.839
2017/2/8,3166.982,3183.179,3196.699,3216.839,3217.928
2017/2/9,3183.179,3196.699,3216.839,3217.928,3212.986
2017/2/10,3196.699,3216.839,3217.928,3212.986,3229.618
2017/2/13,3216.839,3217.928,3212.986,3229.618,3202.076
2017/2/14,3217.928,3212.986,3229.618,3202.076,3239.961
2017/2/15,3212.986,3229.618,3202.076,3239.961,3253.326
2017/2/16,3229.618,3202.076,3239.961,3253.326,3261.218
2017/2/17,3202.076,3239.961,3253.326,3261.218,3251.375
2017/2/20,3239.961,3253.326,3261.218,3251.375,3253.433
2017/2/21,3253.326,3261.218,3251.375,3253.433,3228.66
2017/2/22,3261.218,3251.375,3253.433,3228.66,3241.733
2017/2/23,3251.375,3253.433,3228.66,3241.733,3246.934
2017/2/24,3253.433,3228.66,3241.733,3246.934,3230.028
2017/2/27,3228.66,3241.733,3246.934,3230.028,3218.312
2017/2/28,3241.733,3246.934,3230.028,3218.312,3233.866
2017/3/1,3246.934,3230.028,3218.312,3233.866,3242.406
2017/3/2,3230.028,3218.312,3233.866,3242.406,3240.665
2017/3/3,3218.312,3233.866,3242.406,3240.665,3216.746
2017/3/6,3233.866,3242.406,3240.665,3216.746,3212.76
2017/3/7,3242.406,3240.665,3216.746,3212.76,3237.024
2017/3/8,3240.665,3216.746,3212.76,3237.024,3239.328
2017/3/9,3216.746,3212.76,3237.024,3239.328,3241.76
2017/3/10,3212.76,3237.024,3239.328,3241.76,3268.935
2017/3/13,3237.024,3239.328,3241.76,3268.935,3237.447
2017/3/14,3239.328,3241.76,3268.935,3237.447,3250.808
2017/3/15,3241.76,3268.935,3237.447,3250.808,3261.611
