date,value
2022/7/21,"2,751.41"
2022/7/22,"2,737.31"
2022/7/25,"2,704.95"
2022/7/26,"2,713.46"
2022/7/27,"2,714.25"
2022/7/28,"2,705.90"
2022/7/29,"2,670.45"
2022/8/1,"2,733.74"
2022/8/2,"2,678.62"
2022/8/3,"2,628.82"
2022/8/4,"2,640.78"
2022/8/5,"2,683.60"
2022/8/8,"2,675.69"
2022/8/9,"2,694.80"
2022/8/10,"2,658.58"
2022/8/11,"2,721.49"
2022/8/12,"2,690.83"
2022/8/15,"2,718.59"
2022/8/16,"2,731.39"
2022/8/17,"2,777.91"
2022/8/18,"2,775.82"
2022/8/19,"2,734.22"
2022/8/22,"2,779.02"
2022/8/23,"2,780.31"
2022/8/24,"2,679.05"
2022/8/25,"2,667.30"
2022/8/26,"2,640.29"
2022/8/29,"2,630.51"
2022/8/30,"2,612.14"
2022/8/31,"2,570.41"
2022/9/1,"2,533.85"
2022/9/2,"2,533.02"
2022/9/5,"2,538.20"
2022/9/6,"2,540.64"
2022/9/7,"2,570.80"
2022/9/8,"2,523.01"
2022/9/9,"2,548.22"
2022/9/13,"2,550.63"
2022/9/14,"2,503.82"
2022/9/15,"2,424.19"
2022/9/16,"2,367.40"
2022/9/19,"2,350.38"
2022/9/20,"2,366.90"
2022/9/21,"2,331.52"
2022/9/22,"2,319.42"
2022/9/23,"2,303.91"
2022/9/26,"2,323.05"
2022/9/27,"2,374.74"
2022/9/28,"2,313.77"
2022/9/29,"2,333.00"
2022/9/30,"2,288.97"
2022/10/10,"2,236.24"
2022/10/11,"2,261.89"
2022/10/12,"2,343.30"
2022/10/13,"2,350.69"
2022/10/14,"2,434.22"
2022/10/17,"2,435.02"
2022/10/18,"2,446.93"
2022/10/19,"2,425.96"
2022/10/20,"2,401.72"
2022/10/21,"2,395.16"
2022/10/24,"2,336.84"
2022/10/25,"2,314.55"
2022/10/26,"2,372.88"
2022/10/27,"2,337.25"
2022/10/28,"2,250.51"
2022/10/31,"2,265.08"
2022/11/1,"2,337.65"
2022/11/2,"2,375.86"
2022/11/3,"2,376.06"
2022/11/4,"2,451.22"
2022/11/7,"2,454.69"
2022/11/8,"2,432.40"
2022/11/9,"2,399.34"
2022/11/10,"2,357.13"
2022/11/11,"2,405.32"
2022/11/14,"2,375.21"
2022/11/15,"2,431.73"
2022/11/16,"2,402.91"
2022/11/17,"2,385.86"
2022/11/18,"2,389.76"
2022/11/21,"2,387.30"
2022/11/22,"2,343.55"
2022/11/23,"2,340.34"
2022/11/24,"2,335.52"
2022/11/25,"2,309.36"
2022/11/28,"2,298.80"
2022/11/29,"2,339.79"
2022/11/30,"2,345.31"
2022/12/1,"2,381.18"
2022/12/2,"2,383.32"
2022/12/5,"2,377.11"
2022/12/6,"2,393.28"
2022/12/7,"2,414.04"
2022/12/8,"2,411.81"
2022/12/9,"2,420.63"
2022/12/12,"2,401.52"
2022/12/13,"2,376.20"
2022/12/14,"2,368.08"
2022/12/15,"2,399.12"
2022/12/16,"2,373.72"
2022/12/19,"2,346.70"
2022/12/20,"2,310.80"
2022/12/21,"2,303.70"
2022/12/22,"2,295.32"
2022/12/23,"2,286.19"
2022/12/26,"2,331.41"
2022/12/27,"2,359.50"
2022/12/28,"2,338.26"
2022/12/29,"2,349.38"
2022/12/30,"2,346.77"
2023/1/3,"2,356.42"
2023/1/4,"2,335.12"
2023/1/5,"2,399.46"
2023/1/6,"2,422.14"
2023/1/9,"2,440.37"
2023/1/10,"2,474.01"
2023/1/11,"2,445.97"
2023/1/12,"2,458.49"
2023/1/13,"2,493.13"
2023/1/16,"2,539.52"
